wallet_address,erc20_txcount_sent_to_brdg,erc20_total_sent_to_brdg,erc20_txcount_received_from_brdg,erc20_total_received_from_brdg,erc20_net_balance,t12_txcnt_sent_to_brdg,t12_total_sent_to_brdg,t12_txcnt_received_from_brdg,t12_total_received_from_brdg,t12_net_balance,diff_net_balance
0xc97b162353bf23a4f560dd0bf9936a0106de5876,0,0.0,7,30.0,30.0,7,30.0,0,0.0,-30.0,0.0
0x9c300c6849964c60db8a29d1955ffa7ef2fbc235,0,0.0,2,30.0,30.0,2,30.0,0,0.0,-30.0,0.0
0x67657cc416c960f803c3a1d8a32b79272a2db152,0,0.0,1,30.0,30.0,1,30.0,0,0.0,-30.0,0.0
0x20857e04d05e93f754b46dda5beb58554c19b97f,0,0.0,7,30.0,30.0,7,30.0,0,0.0,-30.0,0.0
0x47dc8419ad912a0e00448d4513535b43fa0dd444,0,0.0,2,30.0,30.0,2,30.0,0,0.0,-30.0,0.0
0x68e67c609df40d440472fda0e90011490b519d6e,0,0.0,4,30.0,30.0,4,30.0,0,0.0,-30.0,0.0
0x167c58d5f83505bad0c2eb7e28339e5058cc5201,0,0.0,5,30.0,30.0,5,30.0,0,0.0,-30.0,0.0
0x72e579e5608e31bfc11152175c44769bd59d3f76,0,0.0,2,30.0,30.0,2,30.0,0,0.0,-30.0,0.0
0x1c6a19a66fc87792b66bfe5338065f16504baa11,0,0.0,4,30.0,30.0,4,30.0,0,0.0,-30.0,0.0
0x67ccc079b16f32f7582817eb77d3a7a09cf5e001,0,0.0,9,30.0,30.0,9,30.0,0,0.0,-30.0,0.0
0x6901f3c0a06772961377deb0d91bef6146d0325e,0,0.0,2,30.0,30.0,2,30.0,0,0.0,-30.0,0.0
0x0d03b4d7ba960e76e8611a8d4e6896a03a21c9f6,0,0.0,4,30.0,30.0,4,30.0,0,0.0,-30.0,0.0
0x81985cbc59a6d7f1408fafe18bdde3a96d01c3a3,0,0.0,1,30.0,30.0,0,0.0,0,0.0,0.0,30.0
0x031235852b445ce8fc7f37645693784617fb17aa,0,0.0,2,30.0,30.0,2,30.0,0,0.0,-30.0,0.0
0xd4e2f19f3ccb16af816ef24829375afdbc956784,0,0.0,7,30.0,30.0,7,30.0,0,0.0,-30.0,0.0
0x0b5cc4d4a06546776f806f17ad15088c91dabb10,0,0.0,5,30.0,30.0,5,30.0,0,0.0,-30.0,0.0
0x58b827077bd51f5971d2ce0b6fc58b20e6d57b68,0,0.0,4,30.0,30.0,4,30.0,0,0.0,-30.0,0.0
0x2c48ee9365dc7f4ba957cdaea4047c63f1e239df,0,0.0,5,30.0,30.0,5,30.0,0,0.0,-30.0,0.0
0xe31b7fcc829bd17e964ff290e840b6de5bb559d3,0,0.0,3,30.0,30.0,3,30.0,0,0.0,-30.0,0.0
0x1524506ffad5af032818b11eecb8d917f055b916,0,0.0,1,30.0,30.0,0,0.0,0,0.0,0.0,30.0
0xddd1ac6e6f1ec8c2d570fc97a4a3219be8115efe,0,0.0,2,30.0,30.0,2,30.0,0,0.0,-30.0,0.0
0x3a77b6c0195b6d6c3cd27dac0050ef14b6c1d3af,0,0.0,3,30.0,30.0,3,30.0,0,0.0,-30.0,0.0
0x0cbf90b5b95ebfd4a6bcad0b7b929d9c071037e8,0,0.0,4,30.0,30.0,4,30.0,0,0.0,-30.0,0.0
0xf310a82f4fed6fe93f9755893613f7c01931f4f5,0,0.0,2,30.0,30.0,2,30.0,0,0.0,-30.0,0.0
0x11df1ca20dedbb71ba5bd5ec4e2d12e4688b7004,0,0.0,2,30.0,30.0,2,30.0,0,0.0,-30.0,0.0
0xc799bf2ca41c30dc1c3ec5b87fad7c294e8f84d5,0,0.0,5,30.0,30.0,5,30.0,0,0.0,-30.0,0.0
0xeaa5f507b5c15d460b53172336c3dd49a5574f8a,0,0.0,3,30.0,30.0,0,0.0,0,0.0,0.0,30.0
0xc6e15e10e1decdeea96a9c0d53f83091b8de25ca,0,0.0,3,30.0,30.0,3,30.0,0,0.0,-30.0,0.0
0xfad6315f0bb5b7f2e2daa98603749781dbb595c2,0,0.0,8,30.0,30.0,8,30.0,0,0.0,-30.0,0.0
0xe612e024d858a6af4f9dfef090b5c69918bf8f28,0,0.0,5,30.0,30.0,5,30.0,0,0.0,-30.0,0.0
0x287bac1a2a33d9ec0a088466a4d6ca3afb5323b4,0,0.0,5,30.0,30.0,5,30.0,0,0.0,-30.0,0.0
0x0feee4d04d8674ad54aa2cfd9d4788732159ea7e,0,0.0,3,30.0,30.0,3,30.0,0,0.0,-30.0,0.0
0xc07fba8eb11052a4706f7751cbc9a5b765a756b6,0,0.0,2,30.0,30.0,2,30.0,0,0.0,-30.0,0.0
0xbe7939723de49a9036147d7e29987fafc66a87bc,0,0.0,3,30.0,30.0,3,30.0,0,0.0,-30.0,0.0
0xd354c7c1c0a1aded0f52df5798e9bb4e00a23e3b,0,0.0,10,30.0,30.0,10,30.0,0,0.0,-30.0,0.0
0x0d01b73f2415e112d197b95cdd0d7435ba178613,0,0.0,1,30.0,30.0,1,30.0,0,0.0,-30.0,0.0
0xc2a3e3d03c7ddb4829c8b93e102b156d9ed2db5e,0,0.0,2,30.0,30.0,2,30.0,0,0.0,-30.0,0.0
0x26fc7c542f67d095189a4c25105adc27176cbfc0,0,0.0,2,30.0,30.0,2,30.0,0,0.0,-30.0,0.0
0xd4b2203588f68eea00f600e89e4ab5ad6526ace2,0,0.0,9,30.0,30.0,9,30.0,0,0.0,-30.0,0.0
0xc6c741e7c0c89c886be65fbe4691da353a272b14,0,0.0,8,30.0,30.0,8,30.0,0,0.0,-30.0,0.0
0x5a196a5c0ac41662f0b7daba8cf86b3b34f6a1ae,0,0.0,3,30.0,30.0,3,30.0,0,0.0,-30.0,0.0
0xa057de1915974a78c3fc324411b472bac3e66e54,0,0.0,2,30.0,30.0,2,30.0,0,0.0,-30.0,0.0
0x7f7027582337459e8cfa8865f37fab195ed70e1a,0,0.0,2,30.0,30.0,2,30.0,0,0.0,-30.0,0.0
0xe725ae5e19226ea6910932cb8a0184e93a9f4b64,0,0.0,4,30.0,30.0,4,30.0,0,0.0,-30.0,0.0
0xb82f3f2b4403085db31e2137488d63db58d36abe,0,0.0,3,30.0,30.0,3,30.0,0,0.0,-30.0,0.0
0x0aa4eb99c6e3b062f9ea2359b1c1c4ce20f827c6,0,0.0,1,30.0,30.0,1,30.0,0,0.0,-30.0,0.0
0x5a0760ca71d55f3026d493658c63f4c4ae876f65,0,0.0,10,30.0,30.0,10,30.0,0,0.0,-30.0,0.0
0x2af41c32f9117ed78fee93d91635ff6aef09399a,0,0.0,1,30.0,30.0,1,30.0,0,0.0,-30.0,0.0
0x76f8b8da40c7c7aaa4730bcca861289fbdecabde,0,0.0,1,30.0,30.0,1,30.0,0,0.0,-30.0,0.0
0x9ed2e2dd9f0d0c998ba7740289dacb1c712efd31,0,0.0,5,30.0,30.0,5,30.0,0,0.0,-30.0,0.0
0x7f08bcdd8c027acf69df55f0d0490281edd90b55,0,0.0,9,30.0,30.0,9,30.0,0,0.0,-30.0,0.0
0x96ceb65ed0279046622912e0867651ebdf875d91,0,0.0,1,30.0,30.0,1,30.0,0,0.0,-30.0,0.0
0x1a5f0b00dde822ea61b884084fbcd848d075eb15,0,0.0,1,30.0,30.0,1,30.0,0,0.0,-30.0,0.0
0x894e5bcf4517bd3b035755c25a1913f9b94cf99a,0,0.0,9,30.0,30.0,10,33.09999998,1,3.1,-29.99999998,2.000000165480742e-08
0x1dd376ecdcc0cf9b559530a005db39f37e455682,0,0.0,2,30.0,30.0,2,30.0,0,0.0,-30.0,0.0
0xb9ae90c4d145ce89c207e72f8dbc86e92850d5a2,0,0.0,4,30.0,30.0,4,30.0,0,0.0,-30.0,0.0
0x2d1e7015148e7561e5777bf6f6d9e4d43881999e,0,0.0,6,30.0,30.0,6,30.0,0,0.0,-30.0,0.0
0x7dd5eba441454622fdee86379150126471fc84aa,0,0.0,4,29.95009,29.95009,4,29.950089990000002,0,0.0,-29.950089990000002,9.999997274690031e-09
0xd9476aa74c52d8500bc8f01544ac6f6f5320adea,1,809.52,1,839.36471107,29.844711070000017,1,839.36471107,1,809.51999999,-29.844711080000025,-1.0000007932831068e-08
0x4242d8224828ac9fe871c43656c87827764b4488,0,0.0,5,29.7001,29.7001,6,33.00009996,0,0.0,-33.00009996,-3.299999960000001
0x31a4d8b5a3edf6ca596dd98c9c7452f043c9060d,3,800.7808,1,830.45311967,29.67231966999998,1,830.45311967,3,800.78079999,-29.672319679999987,-1.0000007932831068e-08
0x0ce732972e33461a9b13fe9ae16e726ed796f427,0,0.0,2,29.6,29.6,0,0.0,0,0.0,0.0,29.6
0xb5f6752e31faf55d652f82281324cbe25ffc9a43,0,0.0,2,29.5265,29.5265,2,29.52649999,0,0.0,-29.52649999,9.999997274690031e-09
0x921d16be58d4385aa96c60cc85ca9cb5f59903a6,0,0.0,3,29.45,29.45,3,29.45,0,0.0,-29.45,0.0
0x7ebc5681fee368dfcc585312cba782464308a145,1,200.07363437,2,229.37488885,29.301254479999983,2,229.37488885,1,200.07363437,-29.301254479999983,0.0
0x66c3c4dba212137c28963ae1d962267a416a2eef,0,0.0,2,29.1301,29.1301,2,29.1301,0,0.0,-29.1301,0.0
0x12d66a329c1e10aaf864727dc32b4a2265346c41,0,0.0,8,29.13,29.13,8,29.12999999,0,0.0,-29.12999999,9.999997274690031e-09
0x3f4516d3ea5af522cfb68b14c2a84553ef42991e,0,0.0,1,29.00000009,29.00000009,1,29.00000009,0,0.0,-29.00000009,0.0
0xe074e21c93a621fbb83775651e65987b3143c7da,0,0.0,10,29.0,29.0,10,29.0,0,0.0,-29.0,0.0
0x24e314deb4328b925faa31ec24a8c59cee8e36fb,0,0.0,4,29.0,29.0,4,28.99999997,0,0.0,-28.99999997,2.999999892949745e-08
0x0e391eccf7dd428418801f43ca98d970bdd44d41,0,0.0,1,28.8,28.8,1,28.8,0,0.0,-28.8,0.0
0x566333fc496ee4d970e87f5de591a9efb7694b96,1,99.86442885,4,128.63,28.76557115,4,128.63,1,99.86442884,-28.765571159999993,-9.999993721976352e-09
0x3fbebb3d1652e97a67585c30f997ec4414e36da9,1,163.0,1,191.66251412,28.662514119999997,1,191.66251412,1,163.0,-28.662514119999997,0.0
0x8454fc53c42a03466904fc0ba7e44956ef0baf62,0,0.0,2,28.66,28.66,2,28.66,0,0.0,-28.66,0.0
0x3a7a7c034067fa16988e1ad3fa971ce174f41b21,0,0.0,1,28.45584373,28.45584373,1,28.45584373,0,0.0,-28.45584373,0.0
0x25773d2c3e6461abb4fe2e083b2a1abd4433e1f9,0,0.0,6,28.42,28.42,6,28.42,0,0.0,-28.42,0.0
0x15bfc04ee0489d32abc8f6e8d649951f2245bea8,0,0.0,2,28.334,28.334,2,28.334,0,0.0,-28.334,0.0
0xaae65cc9dca5378d9833d93d61d7417a8993d294,2,1532.3,3,1560.5,28.200000000000045,3,1560.5,2,1532.2999999899998,-28.200000010000167,-1.000012161966879e-08
0xd78ee12a994e42468eeb347f9226ca4cf12e0e0e,0,0.0,1,28.1941,28.1941,1,28.1941,0,0.0,-28.1941,0.0
0x7325cbad3cc80facafc06ccb4e95b7220c7a74c0,4,319.0,4,346.94475478,27.944754779999982,4,346.94475478,4,319.0,-27.944754779999982,0.0
0xfec94be16f390e918ffd0d27a72654a244764320,1,554.88037109,1,582.699,27.818628909999916,1,582.69899999,1,554.88037109,-27.818628899999908,1.0000007932831068e-08
0x1dbafe1177aee132b809376612e4c8aee67543f8,0,0.0,1,27.76847631,27.76847631,1,27.76847631,0,0.0,-27.76847631,0.0
0xb29e853a5503e1274ea049c5416b597dd39f19b4,0,0.0,4,27.64399999,27.64399999,4,27.64399998,0,0.0,-27.64399998,1.000000082740371e-08
0x9b16c0d4748f25fa0f41d3afdedf8dd20ce610a2,3,273.9798116,3,301.49334979,27.51353819000002,3,301.49334979,3,273.97981159,-27.513538200000028,-1.0000007932831068e-08
0xd021f3d2e757f298cc9bce349143fe39b702d71b,0,0.0,1,27.50000009,27.50000009,1,27.50000009,0,0.0,-27.50000009,0.0
0x9cc26305d274ace19c173b0fa25c90b1411c416d,0,0.0,3,27.2,27.2,4,30.59999996,0,0.0,-30.59999996,-3.3999999600000024
0xf8b2b408f53e331444ec5fbb072a87e83b183fcd,0,0.0,6,27.2,27.2,8,33.999999960000004,0,0.0,-33.999999960000004,-6.7999999600000045
0x98001a1bde3779f440fdda399bd00d926171ede7,0,0.0,5,27.009999999999998,27.009999999999998,6,29.99999999,0,0.0,-29.99999999,-2.989999990000001
0xb691caaab9b4af861d4b5ff5f42594b2d3733e48,0,0.0,9,27.000100000000003,27.000100000000003,9,30.00009998,0,0.0,-30.00009998,-2.9999999799999983
0x5e171987cbe80fae2d073073278fa7d8d2c61d70,0,0.0,1,27.00009,27.00009,1,27.00009,0,0.0,-27.00009,0.0
0x24cff116612231a2f11015619f6a0b2ef43957da,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0xdab3584d51996cfec6960e96c9c97c51edbeabdd,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0x8772a2a42ed0cc81423344b7e7515f53a4310fbb,0,0.0,8,27.0,27.0,9,30.0,0,0.0,-30.0,-3.0
0xca07f901948bc49db9e11d49dbf83cf15ec24457,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0xb83bbf5b8b0010f041fcb5fffbe9bdc6a34f71e6,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0x6dbc8dae6c36a5472e16e3263563d929f6e7dc3a,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0xab4ce3c202f1262d7605d526741812b3b374fd90,0,0.0,5,27.0,27.0,6,30.0,0,0.0,-30.0,-3.0
0xc8797310436f67989551ce7dc35e5daa50192593,0,0.0,3,27.0,27.0,3,27.0,0,0.0,-27.0,0.0
0x0ce0e43176c3668047e6efa7aa8e40394e2c177c,0,0.0,4,27.0,27.0,4,27.0,0,0.0,-27.0,0.0
0x5875498f77cc461554562b6d1608dee1eb7bd990,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0x8be30cdabe7689554c578e11a5f4e140b3adc875,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0x9d6746e54b49963803fe2df67749e7acc818bcec,0,0.0,9,27.0,27.0,10,30.0,0,0.0,-30.0,-3.0
0x7a844dd45236ce4729ef76ba09c8e7bb50cdb004,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0x03817f3f4a4d866aa6e039daec71a72572654771,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0xc34cb56c577861eab9c1e87c78787e6a7e5fb6df,0,0.0,2,27.0,27.0,2,27.0,0,0.0,-27.0,0.0
0x9c37a122a1f07828d42ec0e58184f1354c0b51f6,0,0.0,8,27.0,27.0,9,30.0,0,0.0,-30.0,-3.0
0x7043ab558b91a8349fceacf6465ca246b3da8dc3,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0x4a3d0f41f7a1d533f0971764206147db2873db05,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0x4cc66779b8fd053086d43081fcd5db806023faf5,0,0.0,6,27.0,27.0,7,30.0,0,0.0,-30.0,-3.0
0x8201130eef8415ba60ba37579a022f7d7aeef831,0,0.0,4,27.0,27.0,5,30.0,0,0.0,-30.0,-3.0
0x41f2b551841a20761e8d3dbe0e0c6b762690d7d3,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0x963d1da1af8ab5f079d58e6c80fb9df7041c5324,0,0.0,7,27.0,27.0,8,30.0,0,0.0,-30.0,-3.0
0xc1b91b251f9620834239c614727b240f7a2d24ba,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0xae56cd6db77d56be076a1e6da4307b2b937fd589,0,0.0,2,27.0,27.0,2,27.0,0,0.0,-27.0,0.0
0xbd56cbcce9d57991166c100eb6a28ecd4c32f086,0,0.0,3,27.0,27.0,3,27.0,0,0.0,-27.0,0.0
0x244cda91a74ac8309cb68882a6eb75183724ce26,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0x642d4ef2abf83eb7a4efa607f8f55352b37faa10,0,0.0,4,27.0,27.0,5,30.0,0,0.0,-30.0,-3.0
0x3e8e503bcd96e13fa68e3f9c4fc55009f5a6c79e,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0xc5f14305c8b0c2170ba5f5668a91efbd8f26ab52,0,0.0,2,27.0,27.0,3,30.0,0,0.0,-30.0,-3.0
0x3baeb0b59e4afa759e9c601d355edb1cf47f3bf9,0,0.0,9,27.0,27.0,10,30.0,0,0.0,-30.0,-3.0
0x9083adede6213bc51ea09be454463ae5d7b4121b,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0xbea8d08d014aadb9d762c95be80b6819cd4f6855,0,0.0,2,27.0,27.0,2,27.0,0,0.0,-27.0,0.0
0x45895a1c79e0803c56dd49121a816bc2032d321f,0,0.0,5,27.0,27.0,6,30.0,0,0.0,-30.0,-3.0
0xb08cae7fcccff35d1b9816b28188a7968647b04f,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0xd8cc9c9dc30a38c829db6f9d3edec253730ea861,0,0.0,2,27.0,27.0,2,27.0,0,0.0,-27.0,0.0
0x23297dc74c89f94b84fa6419360001a391f0617c,0,0.0,9,27.0,27.0,9,27.0,0,0.0,-27.0,0.0
0x5745ae778495740303261cfc219693590864e74b,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0xddefc979104df0200d38c19a289840e25f5e680d,0,0.0,2,27.0,27.0,2,27.0,0,0.0,-27.0,0.0
0xad41aa30526b135213e030c75745271388d41cb7,0,0.0,2,27.0,27.0,2,27.0,0,0.0,-27.0,0.0
0xe972729bebe562acc326681629b29ca981f5e658,0,0.0,1,27.0,27.0,1,27.0,0,0.0,-27.0,0.0
0xe730508c782ff121170faf73d9d9afc9cb029910,0,0.0,5,27.0,27.0,5,27.000000000000004,0,0.0,-27.000000000000004,-3.552713678800501e-15
0x4243d304a5adbc5eaa96a646f4d775ac5e5be4f2,0,0.0,5,26.9,26.9,6,29.89999999,0,0.0,-29.89999999,-2.9999999900000027
0x431012f6ff80ebb6a363a3ff1d983a80a5e2bc43,0,0.0,9,26.814000000000004,26.814000000000004,10,28.913999990000004,0,0.0,-28.913999990000004,-2.0999999900000006
0x3ef94b41e666db622fdf81f7e0e097a75418af53,0,0.0,1,26.8,26.8,2,80.4,0,0.0,-80.4,-53.60000000000001
0xe98a4d051e4fba0d19e56e95555585b0ab4a367b,1,820.74282885,4,847.4646207999999,26.721791949999897,4,847.4646207799999,1,820.74282886,-26.721791919999873,3.00000237984932e-08
0x08e068b36cd855edf0ea75fdc18c2acaa72cab97,0,0.0,2,26.67,26.67,0,0.0,0,0.0,0.0,26.67
0x2f8799e3fd6edc0029ac6535753aaab3996d0b7e,0,0.0,2,26.63840697,26.63840697,2,26.63840697,0,0.0,-26.63840697,0.0
0xcafc1d1e007430c7879250041129d1a475a17415,3,327.55397403,1,354.09024694,26.53627290999998,1,354.09024694,3,327.55397402,-26.536272919999988,-1.0000007932831068e-08
0x01be7abc27e5b3058406e8dfb617e44afd8d4682,0,0.0,1,26.4833,26.4833,1,26.48329999,0,0.0,-26.48329999,1.000000082740371e-08
0x1935e8e3033ce3c701b3e2cfce702227a4df503b,0,0.0,2,26.25,26.25,2,26.25,0,0.0,-26.25,0.0
0x6522f51bf2a1deaf78bc413a2fad3b8f3c805231,2,417.24039999999997,3,443.46314393,26.222743930000036,3,443.46314393,2,417.24039999,-26.222743939999987,-9.999951089412207e-09
0xd9977d6606133187000c5179f141a4b437935b05,0,0.0,2,26.14,26.14,0,0.0,0,0.0,0.0,26.14
0x9ce4a15c1f4e7f6f3ff024915319df8c6174601e,0,0.0,5,26.10007,26.10007,6,29.00006995,0,0.0,-29.00006995,-2.8999999500000015
0xc92a5b5409cfffb611e8863de1bc571fcbad8963,0,0.0,9,26.099999999999994,26.099999999999994,10,28.999999900000006,0,0.0,-28.999999900000006,-2.8999999000000116
0x8706514121e51cf7265a9c00684e60fb4fad68b2,0,0.0,9,26.000099990000006,26.000099990000006,9,26.00009998,0,0.0,-26.00009998,1.0000004380117389e-08
0xfcbae1184a5adc62be3d89ad329dabe41b75899e,0,0.0,3,26.0,26.0,4,29.0,0,0.0,-29.0,-3.0
0xa24963205a9e81308eecb0d547fcb69474b5ee5b,2,1626.07578384,2,1652.0,25.924216160000014,2,1652.0,2,1626.07578383,-25.92421616999991,-9.999894245993346e-09
0x749a6167b68f17e4f8e11cc8e60ff9d0c3e6341d,0,0.0,7,25.74,25.74,7,25.73999994,0,0.0,-25.73999994,5.99999978589949e-08
0x92ad9b98c9dc32f2f700165b43fab10285327d8a,0,0.0,5,25.0001,25.0001,5,25.00009999,0,0.0,-25.00009999,1.000000082740371e-08
0xfbc81f07ccaaf670c91e5c9edbd969601c505c0c,0,0.0,1,25.0,25.0,1,25.0,0,0.0,-25.0,0.0
0x2a6d1748109a779182c05696f89532018bce0c02,0,0.0,6,25.0,25.0,6,25.0,0,0.0,-25.0,0.0
0x291583d1e51a41ed14ca2f9740425052d43f838e,0,0.0,1,25.0,25.0,2,30.0,0,0.0,-30.0,-5.0
0x14bcde8dbafc90d4c796aeb92b1249e94d5910c3,0,0.0,1,25.0,25.0,0,0.0,0,0.0,0.0,25.0
0x79ec818dc69acf74aaa14e2b19d9f2ca3705f9ea,0,0.0,3,25.0,25.0,5,33.69999996,2,5.79999998,-27.89999998,-2.8999999800000005
0x6caa83df098e602056a24f15d6e97b320355f562,0,0.0,2,25.0,25.0,2,25.0,0,0.0,-25.0,0.0
0x1a5a3a950a0bffa6833061496a955ac188fc9bf1,3,379.0,2,403.94944769,24.94944769,2,403.94944769,3,379.0,-24.94944769,0.0
0x5e13cdaf7778d09055acf677e68a01c27d301f7e,1,243.0,1,267.94919295,24.949192949999997,1,267.94919295,1,243.0,-24.949192949999997,0.0
0x688ecda3dda1b0e91c29ebb2f8919a849a9c60e2,0,0.0,2,24.80000009,24.80000009,2,24.80000009,0,0.0,-24.80000009,0.0
0xbe01dd65fd4fede906e3dab142dc5ca5930e6be7,1,378.53,1,403.2656,24.735600000000034,1,403.2656,1,378.52999999,-24.735600009999985,-9.999951089412207e-09
0xd2fecffdc5997817724e9857b32aa9b3c12c9b83,9,273.53368964000003,4,298.15768915999996,24.623999519999927,4,298.15768916,9,273.53368962,-24.62399954,-2.0000072709080996e-08
0x20828a732020e1d84a0cb8cfe42d4567c446c021,0,0.0,6,24.48,24.48,7,30.579999960000002,0,0.0,-30.579999960000002,-6.099999960000002
0xdbec077e0995cdec025fb2eeccd5d25cb2f5e2b6,0,0.0,4,24.0001,24.0001,5,30.0001,0,0.0,-30.0001,-6.0
0x1328058baf26fea3f9bf017efd9a2ddd496e932a,0,0.0,5,24.0001,24.0001,6,30.0001,0,0.0,-30.0001,-6.0
0x8a84254443d645ff9a89e42050d8d070c289ad7f,0,0.0,6,24.0001,24.0001,8,30.00009999,0,0.0,-30.00009999,-5.999999989999999
0x599653718e1fd551153493a57e2ceba16773f53c,0,0.0,6,24.00009999,24.00009999,7,30.00009997,0,0.0,-30.00009997,-5.999999980000002
0x189e5380088f55f6610d26352fd0ca52731dc70d,0,0.0,8,24.00004,24.00004,10,30.00003999,0,0.0,-30.00003999,-5.999999990000003
0x33a75b7a4e370d1ff9137278322c8139ed225206,0,0.0,7,24.0,24.0,9,30.0,0,0.0,-30.0,-6.0
0x8b12b3811de8c5508455d9e49ee25c71f7f169c3,0,0.0,6,24.0,24.0,7,27.0,0,0.0,-27.0,-3.0
0x5391812af948023cee41a6c7fbc1930faf9a92c8,0,0.0,8,24.0,24.0,10,30.0,0,0.0,-30.0,-6.0
0x957ee66c1c1141c30e8f1cfbca424f98e2b08e7c,0,0.0,6,24.0,24.0,8,30.0,0,0.0,-30.0,-6.0
0x438a94f3d7d97855a91ce54c01d2bbd8961c0d9c,0,0.0,5,24.0,24.0,7,30.0,0,0.0,-30.0,-6.0
0x88a2eedc35a65d0ba09024ab68b5d73da648fed0,0,0.0,8,24.0,24.0,10,30.0,0,0.0,-30.0,-6.0
0x1a71336d1fa315454a28c31320ba0d2c2ceff591,0,0.0,5,24.0,24.0,7,30.0,0,0.0,-30.0,-6.0
0x8491c92fa6ee1f5c6489dac817ad7e5c31cba355,0,0.0,6,24.0,24.0,8,30.0,0,0.0,-30.0,-6.0
0xf21ca34499b5eb2de0ea475fbc778b2a8f6a57cb,0,0.0,8,24.0,24.0,10,30.0,0,0.0,-30.0,-6.0
0xe8b880f414482eb071902434fc0bbddd52299f2a,0,0.0,7,24.0,24.0,8,30.0,0,0.0,-30.0,-6.0
0xaa4a9af3f958a3dd4dec322052986f874eb6cff7,0,0.0,7,24.0,24.0,9,30.0,0,0.0,-30.0,-6.0
0x0ecc7bf2861814fc8ba24671d8bafc105566bb3e,0,0.0,4,24.0,24.0,4,24.0,0,0.0,-24.0,0.0
0xe58e641f325490130d2b62f5fd506c01f14fe5fd,0,0.0,8,24.0,24.0,10,30.0,0,0.0,-30.0,-6.0
0xc0dba3b48e8062c21bef11ca19cbd4b23dfc64b5,0,0.0,3,24.0,24.0,3,24.0,0,0.0,-24.0,0.0
0xc07b9455056b91ea7def80261ebea5be541da657,0,0.0,7,24.0,24.0,9,30.0,0,0.0,-30.0,-6.0
0x9982a34c3fab502138cf7bbf553b307854f0c3ff,0,0.0,8,24.0,24.0,10,30.0,0,0.0,-30.0,-6.0
0x363efe42ae71d879050832f95eb7f4cc2593b9c3,0,0.0,7,24.0,24.0,9,30.0,0,0.0,-30.0,-6.0
0x9bc8fbf59749ad072d9c9d81c891e2cc752e46b5,0,0.0,1,24.0,24.0,2,28.87286,0,0.0,-28.87286,-4.872859999999999
0x06468ccd44c6597afd1846898060f8b6bd1c36d4,0,0.0,7,24.0,24.0,9,30.0,0,0.0,-30.0,-6.0
0x8471033e2a1f6dcef94ed81b40043cf0ab8e0fa2,0,0.0,4,24.0,24.0,4,24.0,0,0.0,-24.0,0.0
0x508c1a74bf10b4db6dd77e6e7c97d17499741c01,0,0.0,6,24.0,24.0,8,30.0,0,0.0,-30.0,-6.0
0xdcb9979dc3216b187a675d1948b804dc1c1fbda7,0,0.0,6,24.0,24.0,8,30.0,0,0.0,-30.0,-6.0
0x33aa48fe97100173aad32edad758a20d23727837,0,0.0,8,24.0,24.0,10,30.0,0,0.0,-30.0,-6.0
0xf60a9ff23eb4e5558b7c6373efd6b97ad6108c3c,0,0.0,8,24.0,24.0,8,24.0,0,0.0,-24.0,0.0
0x6cb77edf6be47f924cad89696fb653c2ea738ee1,0,0.0,8,24.0,24.0,10,30.0,0,0.0,-30.0,-6.0
0xe865663aeb0c0adbc969aaee29ba953167e023bd,0,0.0,6,23.999999999999996,23.999999999999996,6,23.99999995,0,0.0,-23.99999995,4.999999703159119e-08
0x5d08597bab8c3d2dd88fff43056e4d13df6da2d0,0,0.0,4,23.98,23.98,6,38.980000000000004,3,9.0,-29.980000000000004,-6.0000000000000036
0x62f7504001d5d3c698da3acbaf985c67024ebcc3,6,187.05408626000002,3,210.87249595,23.81840968999998,3,210.87249595,6,187.05408623,-23.818409720000005,-3.00000237984932e-08
0xeb159113068c2ff0fe41b6ec5a0b175eac514963,0,0.0,1,23.63592055,23.63592055,0,0.0,0,0.0,0.0,23.63592055
0xe99f35c10a1695f5a885a8909966376176e1e63e,0,0.0,1,23.61799999,23.61799999,0,0.0,0,0.0,0.0,23.61799999
