chain,hash,signed_amount,date,from,to,reason
ERC20,0xe847c7e8babc2f794ba4ec3f61c42f86e57d64830ba87c001e3372bb83dbc195,-185.0,2023-07-27T14:04:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xe38f62303f695b39ab59e7c5e7f3593aae7c1328,No matching T12 transaction found within 23040 min tolerance
T12,cdb75969f3d9fde0f60fb6ddefc98166e696c2afa97d380727f3765210d8f9f8,185.0,2023-07-27T15:04:39.484000+00:00,0xbf15abba630e572d1609a8167c3285a303d16fc8,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xf59d8102b91aaab9d9078e5dc6261915b40a2ee96d8efdad9f0783b282c46a97,-3.0,2023-07-27T22:58:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x824b70604b011ac4ed5be9aa5b97622fb3fe9c42,No matching T12 transaction found within 23040 min tolerance
T12,47b2551e24caa843bcf41779a074e12fa0471482510a42bf739e02d04c8608aa,3.0,2023-07-27T23:58:04.381000+00:00,0xf21ca34499b5eb2de0ea475fbc778b2a8f6a57cb,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x84007ad310c3f0167506ae32ce46807f934da6c95743386a03f67a5b1ea15871,-50.0,2023-07-28T12:34:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xe38f62303f695b39ab59e7c5e7f3593aae7c1328,No matching T12 transaction found within 23040 min tolerance
ERC20,0x9cf004c375c4930b76f15ff6fac01ea6fe03a00ad6060a5c1b6561458ce07e7b,-450.0,2023-07-28T12:49:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xe38f62303f695b39ab59e7c5e7f3593aae7c1328,No matching T12 transaction found within 23040 min tolerance
T12,e6fe3d86908dbdf6c058c17a494619b2abfaabbd9f35a81374ee01566888f5f8,50.0,2023-07-28T13:34:08.001000+00:00,0x37e0123ad89d1f4db6daad3c29168d3f49c4e012,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,b82d3133566f6629fe225fc273b11b55e57f5850f300a4ad31127eace768c6bc,450.0,2023-07-28T13:49:31.130000+00:00,0x37e0123ad89d1f4db6daad3c29168d3f49c4e012,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x12cba2621c274cd528d28f6e5a9ea1c5268b67ee86383f65891db8844b46219c,-10.0,2023-07-28T14:19:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x705b6a9eba17d4ec242e17afd0372d671f02e6a4,No matching T12 transaction found within 23040 min tolerance
ERC20,0x7b00cf477931097ccbc6cda80c911962bb4d9b152b9fd3019865eae8be9d9cac,-10.0,2023-07-28T14:38:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x705b6a9eba17d4ec242e17afd0372d671f02e6a4,No matching T12 transaction found within 23040 min tolerance
ERC20,0xcd524ed7f344c2f9e466ab132cdd83a25657a2e1017482f3126c25c3d33cffd4,-11.0,2023-07-28T14:55:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb8e8beaec92d2cc67d778c6cdaa620c257b95011,No matching T12 transaction found within 23040 min tolerance
T12,329361d7bc60da855fa29e39fc432bf18abce6eeed7c4cddbb05b6f329e06ae4,10.0,2023-07-28T15:19:10.982000+00:00,0x00b851c6e1e346a0a7f965b95f21226e834d9a37,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,7e0f2134873c7db2d1db5b5ccda8278eaf7c2ad13d41427172fbc254a1ba35a2,10.0,2023-07-28T15:34:41.634000+00:00,0x00b851c6e1e346a0a7f965b95f21226e834d9a37,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,669aac57b3304013b9ce9acebcd9f53f54c21cba086afe0711a9d90b232270b6,11.0,2023-07-28T15:55:34.090000+00:00,0x5eee1535899568885bd7bebe21acc9ec1eb24003,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x990d5b9d699e9aac172cf563e4454e28886f6d005cb4efe247c24fe4dd107240,-627.0,2023-07-28T17:04:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x3093491ce0b4693cbf74dec26193c07d3022c8aa,No matching T12 transaction found within 23040 min tolerance
T12,3492d39adece055609f437acf0b6e1921147bff3d2d5301b7ea0ccd29f20f5f0,627.0,2023-07-28T18:03:47.034000+00:00,0xd9fc10da6f1fdcc1f187d74a92aefb5ab95bec29,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xbedd2ff075b2b17600cf0dc19ee8cfc57e3c69f8d4318afa06f832d110205d24,-57.0,2023-07-29T02:50:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x3cef5a226093ce02a4c05ca726b9cd3067ddc9b5,No matching T12 transaction found within 23040 min tolerance
ERC20,0x7beb6a1dae35c7872331b20619e8313f30276680d800e758ff851420d5f36b74,-279.0,2023-07-29T03:19:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x705b6a9eba17d4ec242e17afd0372d671f02e6a4,No matching T12 transaction found within 23040 min tolerance
T12,3cb1f218a9b008fb8c01056b703f5307fd51c27605b828e9d2aee18b8deccce8,57.0,2023-07-29T03:48:26.510000+00:00,0xdf78badd9a3fb17231708b577e8c15b4088663bb,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,341ee8f59ba2c13e1ca84c3f1dba65bad9b890157c9434939f09281a1cdcadbc,279.0,2023-07-29T04:19:28.715000+00:00,0x00b851c6e1e346a0a7f965b95f21226e834d9a37,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x1617c5b1cf5a945d79a3aaa7fc61e5859f2a8cb374aa8fa4f1c384e06732a51c,-20.0,2023-07-29T07:13:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ebd4a50ca79de2dcc5ac7eff221fe654429bad0,No matching T12 transaction found within 23040 min tolerance
T12,5f8a1fe2a411ff603966e4a382377fdcc4b1e41e1efe466d66c3065092e6a7e6,20.0,2023-07-29T08:13:44.249000+00:00,0x1abb612cdf33f4161639ac73f9734da598aba502,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x6268149afbf90c830356ba24993e7304d5515169dbb97b9b9b3f342a61010150,-66.6,2023-07-29T18:56:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x25ed3531b81fec6f3c3e481335cf8565b5b1c7af,No matching T12 transaction found within 23040 min tolerance
T12,b9ccedb5bdf30b3cf5ff3dc296d07b4884b344041298b0136b77f11f16e0c758,66.59999999,2023-07-29T19:56:20.705000+00:00,0x8907a53f81f2d6f86f32248c17b8883ca4abd608,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x68c459a814951080b29214cf21da629eb9582c873e60b02f9e97b02a94173532,-3.0,2023-07-30T00:53:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xc734d56040eff7de29183dd8ec889d9e387cbc1b,No matching T12 transaction found within 23040 min tolerance
ERC20,0x64ba401db4d872b4280d8b49d04d806d1dc22e091c26a9b576ed8426746a3d6e,-1.82561,2023-07-30T01:47:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xca8eeef18ddd9dc8320a6d64418c4756ec008a6e,No matching T12 transaction found within 23040 min tolerance
T12,f738280a65242c331c1879a252352f295ae36f3c4a3c567f6709773f60da22e6,3.0,2023-07-30T01:53:22.440000+00:00,0xc07b9455056b91ea7def80261ebea5be541da657,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,11faecaf0cfccf307f89dd46f55555b68ed61fa64ae87acd65f8be9c5e12595a,1.82560999,2023-07-30T02:47:29.803000+00:00,0x124b852657d2c3b9a7a1270392388916bc83796f,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x4aa0a5f346072fe1cef8a5698dd93e6bef853850b66bfeb162429bbc402c7c97,-2.0,2023-07-30T12:57:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x8f97fb808bb1f7742850ac089b62b1b98d46094a,No matching T12 transaction found within 23040 min tolerance
T12,53fa777b1159b7bb146e170dbf0c273cc5a68f7fe35044a799039bc18dfccb94,2.0,2023-07-30T13:57:12.660000+00:00,0x2dd9ec014fa0b4f77393b0d6dee18caa9f027976,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x3e09ad7abbf257a933a79b49326fc18c747ffc654c5578c4fb3fdfca3a856835,-17.6,2023-07-30T15:28:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xfa5606afa2756bdf55c965b0e83abce6e26a0bf8,No matching T12 transaction found within 23040 min tolerance
T12,0617619c726f8f8b6c6de4e3fea78decf138162c4c9a96fdbb8c1d153f0eaf8e,17.6,2023-07-30T16:28:13.520000+00:00,0x6c29581f70aafd009e1231cbe9fbf0c75d605743,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x0c69438bca386a8901a1fa8b5d93c7dc09b4866a29a6214fadc88577c1989fce,-3.0,2023-07-31T05:34:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xbe1c49753504899d859951a90019dd7cfff3a9af,No matching T12 transaction found within 23040 min tolerance
T12,5b21064db58fac51ac48e6d380c0711dca3b4f3623ae9499f74ac46ca9f8428c,3.0,2023-07-31T06:34:50.405000+00:00,0x189e5380088f55f6610d26352fd0ca52731dc70d,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xc19b258da240295963d479f40c879a5bb37c71e336f84ff5643da585fed03a99,-500.0,2023-07-31T09:11:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x8de957ae99448b522beff106709b1c3978af913a,No matching T12 transaction found within 23040 min tolerance
T12,985c7a41267190552b31c36a6b0adda10282857260faa0d9ebc1b3d39034c628,500.0,2023-07-31T10:08:41.341000+00:00,0x10e3256ccdae635530193348707ea3173350d542,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xe51601441e3aa7f0dfeefcf60f6dc000c79d5c6e702523dd367c798126ce8b74,-500.0,2023-08-01T09:09:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xe38f62303f695b39ab59e7c5e7f3593aae7c1328,No matching T12 transaction found within 23040 min tolerance
T12,e1815bd77dfd10b5aa7d05ddd345b141d48021434bc67ccdc0275a3b1bf05e94,500.0,2023-08-01T10:09:05.694000+00:00,0xbf15abba630e572d1609a8167c3285a303d16fc8,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x8d38e5c9a2fcd48860099eda4c9da1d361bf6bf84a846c0fba7b94b33936f52e,-197.0,2023-08-01T13:13:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x8f97fb808bb1f7742850ac089b62b1b98d46094a,No matching T12 transaction found within 23040 min tolerance
T12,dc44710a35a5838257cd667eda35a79ecfceb522304270eb22b7cbfbf4f865d8,88.0,2023-08-01T14:05:46.732000+00:00,0x0c43719bb6beb486f807dad4b48e8cda29ca8ef6,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,fa3745b0a6fca5b8de0ae9f1cbdb7bb47b2a5da3a8aa38ef642f0534c288d730,197.0,2023-08-01T14:13:28.818000+00:00,0x2dd9ec014fa0b4f77393b0d6dee18caa9f027976,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xea6cf05276aeaeefd971803430dac2b6db319ce20fe46870284c9e7ff344fbae,-65.8,2023-08-01T14:57:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x04bf60f67c5164d40c8a54d2d17d2fab2ae766cb,No matching T12 transaction found within 23040 min tolerance
T12,9bffcae3df96b23f8a73afc54793ef0b1d550556567c522bd64b13bc2a9630ea,65.79999999,2023-08-01T15:06:00.077000+00:00,0x923229d15dbe4a04ee20a20f675d55b2ad480e5e,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,d31468f3688948d98a5f368fac4725e523e81b4c510ab855413e5b159404ca68,3.0,2023-08-01T19:52:54.256000+00:00,0x5d08597bab8c3d2dd88fff43056e4d13df6da2d0,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,7d39e403080a9439402146b7ca172325838635a8039caa83c77507898abe66ea,3.0,2023-08-01T20:20:29.622000+00:00,0xc5f14305c8b0c2170ba5f5668a91efbd8f26ab52,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xdfa6dd18d12ff289d8c37d9379988d1e0127bf8a80a5ff165c963247fdafaab3,-50.0,2023-08-02T01:58:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x765dc80e1fe464fbb08ff795e38a6aed9b2de81a,No matching T12 transaction found within 23040 min tolerance
T12,d15b63c91dcacbba220736b05eb4eb964a9e41919a7e1ca38e60dedc9e545584,50.0,2023-08-02T02:58:27.448000+00:00,0xfc6833b5470496092e9cd4dc7f5a3a1c9370dafe,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xd281b9d7c26d2f02f926255f7e59beb2bb45a38cf01a40e506d82bdc4e5f1c54,-500.0,2023-08-02T11:35:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xe38f62303f695b39ab59e7c5e7f3593aae7c1328,No matching T12 transaction found within 23040 min tolerance
ERC20,0xd1dab655967b9a48e511d3f9cf9f45534a39fec707805ee7328ea2c24dd8780b,-500.0,2023-08-02T11:36:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xe38f62303f695b39ab59e7c5e7f3593aae7c1328,No matching T12 transaction found within 23040 min tolerance
T12,830a03a21c0259581bee905dcfd679345d13cd31d7ac2ab1a0c9d91af4c2b332,500.0,2023-08-02T12:34:15.034000+00:00,0xbf15abba630e572d1609a8167c3285a303d16fc8,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,ed3a332e5cd0ee772c346781ed2d67c3ccf1bc5bb5641237495b78d6698e70e2,500.0,2023-08-02T12:36:32.704000+00:00,0xbf15abba630e572d1609a8167c3285a303d16fc8,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xdc4896e24dd9218f508e60e8e454397290fb785d9555f77087edf189a498d50a,-209.0,2023-08-02T20:57:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x0c43719bb6beb486f807dad4b48e8cda29ca8ef6,No matching T12 transaction found within 23040 min tolerance
ERC20,0x39391ce731fd619ec6a47e5dd2b435d270a4aaf7a0de926d57b38a89aefa3005,-25.0,2023-08-02T21:18:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x02d41a6802676f20e24ebff0ebd06979fbecbdbc,No matching T12 transaction found within 23040 min tolerance
T12,9b3d81a183e9994c5edc18eac6d663886e3aa98a72aa081f64441d65091803f0,209.0,2023-08-02T21:57:23.121000+00:00,0xa0c6537a2a594b3d4d13537f19d52b814eefe611,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,c3f0f4731ae26411d172f585ea94051d9eb1a728ad4ab009c4bb4f023f343af8,25.0,2023-08-02T22:15:21.753000+00:00,0xda5244d105fbfbdf5b801cba8ccecad7e4386054,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xadf62db40e391450999b724ae591dbf7be2518718bac42c11cd34663e1c5f475,-5.5,2023-08-02T23:16:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xc9f6260f3a3c76577323958cecaed193dbcda8d9,No matching T12 transaction found within 23040 min tolerance
ERC20,0x43ac2480b2e50d299090de6504b7038f41e2a46011e947055fedec03da2a6d90,-15.07,2023-08-03T00:04:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9def028747adeb69c7a4c44c4ae9a50e3695e468,No matching T12 transaction found within 23040 min tolerance
T12,99a77d9ee5efe30a0fdf7120b4beebe6816ef3024c8e3cb7241e9bfb15b40524,5.5,2023-08-03T00:16:40.649000+00:00,0xb4588c63a7bd76c3feceaa1ae3957c4253a60658,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xa2e90b0a74c558ef6c41296529a1fc1b24586d37414b3572d1132329d5c861c0,-928.0,2023-08-03T00:31:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x3a07d01309e923f6c4ebab0ff424825f96dbb0ed,No matching T12 transaction found within 23040 min tolerance
ERC20,0xaea04b15ae4ba81b8994a821fd5866fef0f2166ce4ad9a341fb873e158e11047,-3.0,2023-08-03T00:39:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x2d266a7f37c24fc397d9ee1232a4c3dfb14ed594,No matching T12 transaction found within 23040 min tolerance
ERC20,0xd57602a535976b4e4838ce132f163a29c2245cda51619c9b04583a1794d516fd,-70.0,2023-08-03T00:40:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xcad02d118f6255ccee348b9ae45b5aa463f66d36,No matching T12 transaction found within 23040 min tolerance
ERC20,0x7aafb44efd5c6cf18c4248c5631143479747378375a0080e71e530692af64aca,-85.8,2023-08-03T00:41:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xf2a90f3b9d79390a15d982b6f31557b8a245bdb8,No matching T12 transaction found within 23040 min tolerance
ERC20,0xd77ac3e112a9e00a953bc6de61dd28cedb5749781d5a4b939924df11046e53a7,-51.0,2023-08-03T00:52:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x6cb0e8a0ac2421f3c21087c555593b753995af46,No matching T12 transaction found within 23040 min tolerance
ERC20,0x842c1067336c79b3f276c5b0382befe7be6646de2188c6106042ed83af208eb5,-25.0,2023-08-03T00:55:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x02d41a6802676f20e24ebff0ebd06979fbecbdbc,No matching T12 transaction found within 23040 min tolerance
ERC20,0x3e51d6ae3729883335687ae4434ddef63a012701eee1e9cb74af812072589053,-4467.0,2023-08-03T00:56:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x07735d1ff954ba5b4d7d3fabdd305de1d5956006,No matching T12 transaction found within 23040 min tolerance
ERC20,0x8f1f35f1f7f6af6be5e51b171f1a799dc4658fe29eb94466e201daf55a36bae3,-117.0,2023-08-03T00:57:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb8e8beaec92d2cc67d778c6cdaa620c257b95011,No matching T12 transaction found within 23040 min tolerance
T12,e404d1da6e2eb3d257937500eb56498e09b197cff3d086056e7fe475bfbee116,254.0,2023-08-03T00:59:07.790000+00:00,0xfb051e041dfaef4dd51a64f13f4adcf76a1e387f,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,0abe48ccbcf33ee7b97ae6c88ea32d13777a057dd87e64810dd1336c248094bc,15.07,2023-08-03T01:03:52.755000+00:00,0xbcffc011850d8b81a3b4c38eb3a567e13a32300c,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xc01de72c53491badd054470e3d61a153ea0545fec75a18e5b93605ae3d4b2009,-4.0,2023-08-03T01:04:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xcf36696a8b847ad6634178f2e744808c0f6345ee,No matching T12 transaction found within 23040 min tolerance
ERC20,0x2c0e5444ac9d61e13f081e1a650c2ea9ff4136b5fcb0c4beba784bdd7740f4cc,-850.0,2023-08-03T01:07:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xcf36696a8b847ad6634178f2e744808c0f6345ee,No matching T12 transaction found within 23040 min tolerance
ERC20,0x045d9e6b890a389c9e00362229e0ad91eb319d03bd38f51f2296de94c214f9be,-3.000001,2023-08-03T01:08:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xff10ed48e50db1e7ed1bd5a399e6fa46690d66ad,No matching T12 transaction found within 23040 min tolerance
ERC20,0x8f791ab72231aa0720f636669d711df310de668b9dc274766b1ac4a6accf9c5a,-3.000001,2023-08-03T01:16:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xff10ed48e50db1e7ed1bd5a399e6fa46690d66ad,No matching T12 transaction found within 23040 min tolerance
ERC20,0xf1a8e50ba751f5fdd92ebd82298e55bcb4b89d2d9478454b4698b75323c6efab,-3.0,2023-08-03T01:17:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xf792e32ec309442acc94da955c7ea9ad69c89128,No matching T12 transaction found within 23040 min tolerance
T12,dbd4873d1be7d6bbd458cf58ffc7db8705e739c48ce8eebf6b7a7d17c4621cf6,928.0,2023-08-03T01:31:42.825000+00:00,0x0e5280ac2d7ee64e3c2c29017b124edee3641182,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x709ca83a8bf7d4526746e5a54b01729d610982db1c3f606411c61278f23bfec2,-6.0,2023-08-03T01:33:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9e5311224f1c0968309a0193185e12fb04ce31f6,No matching T12 transaction found within 23040 min tolerance
ERC20,0x8560071653df687f3a997e082fb5cb68c5e650d0b9309e97b32add84eda0654b,-49.5,2023-08-03T01:38:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x25f97106d978b50e1fee15082ddebc99dfa93fdc,No matching T12 transaction found within 23040 min tolerance
T12,61d1fd46a11590898de2decb3f054735d0ec283ffce84e5b0d10b5b33e8a26e6,3.0,2023-08-03T01:39:06.028000+00:00,0x9d6746e54b49963803fe2df67749e7acc818bcec,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,5585b4cfb77ebf429c9d05a757f6cf5ec8d99d74863ad07b506b947642f07d30,70.0,2023-08-03T01:40:19.298000+00:00,0x9b7b7e0b0082a24dbc1199721ef0bb1f9b30ede0,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,7ddffc4d223b424f00c44f51d03babdbbf84580464e0a6efe7fd211d9baa28ce,85.79999999,2023-08-03T01:41:03.123000+00:00,0xc5335620ecf210236ace1ccdb0da791cd4979b9c,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xc2ac3d1fe3c7ff2aa1f428f68331f0acad619b704e89fa5f3d3c511668b7424d,-3.0,2023-08-03T01:45:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x263f170dc8f0bc1d2b421da734c20adf4529f423,No matching T12 transaction found within 23040 min tolerance
ERC20,0x929def719c7f9488c7498c80e14931c1f32435df7b8159e3a325831b5282594c,-3.0,2023-08-03T01:46:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5d418a5b536e8866a603c19c4c9f4432f3a6187b,No matching T12 transaction found within 23040 min tolerance
T12,c8a9708f53bc89201c5ae28315444b1cdecaff5c064a402741359fe6b8289730,51.0,2023-08-03T01:47:12.755000+00:00,0xcf9f362ae8143cd8746829f97ab91a4a233b3488,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,f3712445ca8114358af136ab92912fa1d92cf61becf81ea3e01cf42319ea4ad6,25.0,2023-08-03T01:55:08.650000+00:00,0xda5244d105fbfbdf5b801cba8ccecad7e4386054,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,eabea85e0f146d18b75f91cad8ace1f44ba6dad6a074caed4df71e94477acb4a,4467.0,2023-08-03T01:55:43.431000+00:00,0xdd14b156e69e10b188a188a07c2740b1038ae067,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,17a905ec301b3a6fc975361bc43e07bb99c67f08c864eaab2e601fe5517ec032,117.0,2023-08-03T01:57:47.490000+00:00,0x2792959a54e9f5ec9bd636f938bf5fe73898be53,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,37cfc3008637e22bae7e3df1596a61575a8301a526523835fe83f9c3a594b810,4.0,2023-08-03T02:03:25.527000+00:00,0x49eece8686d9902fab4af96211183c783e9d91f6,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,f25459a2760a7b4e1f052f843ec553ea4cb942cf1a0e24bfab2938f6136479c4,850.0,2023-08-03T02:07:53.545000+00:00,0x49eece8686d9902fab4af96211183c783e9d91f6,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,d7157e39a4073e9bbba4e6773a4a6fa75c99163c38f43a7382872f06be5e64a2,3.000001,2023-08-03T02:08:12.313000+00:00,0xe38dddc5dcbe5f936b4f7554500fa5e616759af9,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,c9b13363c6c78afb9012ceb7581a6de7fbc125fa3a862ca15a2bdb7ab4180024,3.000001,2023-08-03T02:16:50.384000+00:00,0xb82aa7aec13d4b74c63dafe96ee042d3fb410eee,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,20da43753a0a938e39a2cf6d4ae5cfea084f26e09fb2889bdb60941792583148,3.0,2023-08-03T02:17:42.506000+00:00,0x86af0e68f7f22524f3b72725b90e44746d95cf3b,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x837cee14d42101099f450817eb278d081daf1a3e8ece39e1209e9b25754a7af3,-14.8,2023-08-03T02:19:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x0ce732972e33461a9b13fe9ae16e726ed796f427,No matching T12 transaction found within 23040 min tolerance
T12,7c76dea0026c8190f2d91b6642576fcc755de3b145e61c6bf145dd222db46f6c,6.0,2023-08-03T02:32:50.627000+00:00,0x80d79a95c3c83e5f2158e07c97e156acebbf1c25,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
